,Postcode,Postcode Latitude,Postcode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,M4E,43.6763574,-79.2930312,Tori's Bakeshop,43.672113947269565,-79.29033140068843,Vegetarian / Vegan Restaurant
1,M4E,43.6763574,-79.2930312,Glen Manor Ravine,43.67682094413784,-79.29394208780985,Trail
2,M4E,43.6763574,-79.2930312,The Fox Theatre,43.67280115048827,-79.28727198292374,Indie Movie Theater
3,M4E,43.6763574,-79.2930312,The Beech Tree,43.680493,-79.288846,Gastropub
4,M4E,43.6763574,-79.2930312,Ed's Real Scoop,43.67262965222451,-79.28799338520771,Ice Cream Shop
5,M4E,43.6763574,-79.2930312,Beaches Bake Shop,43.68036312619922,-79.28969173416124,Bakery
6,M4E,43.6763574,-79.2930312,Bagels On Fire,43.672864007619,-79.28678355423988,Bagel Shop
7,M4E,43.6763574,-79.2930312,The Big Carrot Natural Food Market,43.678879,-79.297734,Health Food Store
8,M4E,43.6763574,-79.2930312,Mastermind Toys,43.67145295439717,-79.29397108948247,Toy / Game Store
9,M4E,43.6763574,-79.2930312,The Remarkable Bean,43.67280091854837,-79.28703802232461,Coffee Shop
10,M4E,43.6763574,-79.2930312,Beacher Cafe,43.67193800612107,-79.29123801741737,Breakfast Spot
11,M4E,43.6763574,-79.2930312,Veloute Bistro,43.672267,-79.289584,French Restaurant
12,M4E,43.6763574,-79.2930312,The Feathers Pub,43.68056998773574,-79.2874727412641,Pub
13,M4E,43.6763574,-79.2930312,Kew Gardens,43.66903821389327,-79.29853750338029,Park
14,M4E,43.6763574,-79.2930312,I'm On The Beach,43.67036350292171,-79.28469553696922,Beach
15,M4E,43.6763574,-79.2930312,Vi Vetha,43.67372046319636,-79.28215483901357,Breakfast Spot
16,M4E,43.6763574,-79.2930312,Castro's Lounge,43.671103559068854,-79.29510713657004,Bar
17,M4E,43.6763574,-79.2930312,Xola,43.67260275638694,-79.28808039792285,Mexican Restaurant
18,M4E,43.6763574,-79.2930312,Balmy Beach,43.668168578916216,-79.29135534728574,Beach
19,M4E,43.6763574,-79.2930312,Isabella’s Boutique Restaurant,43.673767,-79.282703,Japanese Restaurant
20,M4E,43.6763574,-79.2930312,Yumei Sushi,43.67110753520725,-79.29506363969708,Japanese Restaurant
21,M4E,43.6763574,-79.2930312,The Fill Station,43.673255571124315,-79.28494255033982,Pub
22,M4E,43.6763574,-79.2930312,DAVIDsTEA,43.67016854057715,-79.29949845013677,Tea Room
23,M4E,43.6763574,-79.2930312,LCBO,43.66999339203174,-79.30038317305332,Liquor Store
24,M4E,43.6763574,-79.2930312,Sanna's Farmacia,43.670929268214614,-79.29596900939941,Juice Bar
25,M4E,43.6763574,-79.2930312,Sunset Grill,43.67021370116725,-79.29965336344807,Diner
26,M4E,43.6763574,-79.2930312,Kew Gardens Play Park,43.66926676521643,-79.29968375785205,Park
27,M4E,43.6763574,-79.2930312,The Ten Spot,43.6703404552084,-79.29936300317976,Nail Salon
28,M4E,43.6763574,-79.2930312,Cool Runnings,43.68349688997171,-79.30001696869618,Caribbean Restaurant
29,M4E,43.6763574,-79.2930312,Life Is Sweet,43.67373911278509,-79.28261255174259,Cupcake Shop
30,M4E,43.6763574,-79.2930312,COBS Bread,43.66988072784326,-79.30082792210273,Bakery
31,M4E,43.6763574,-79.2930312,The Green Dragon,43.68083357358925,-79.28471180245829,Pub
32,M4E,43.6763574,-79.2930312,Pippins Tea Company,43.670992,-79.29590463638306,Tea Room
33,M4E,43.6763574,-79.2930312,Coles,43.67045360766755,-79.29809417635019,Bookstore
34,M4E,43.6763574,-79.2930312,Subway,43.67101342084174,-79.29551244283176,Sandwich Place
35,M4E,43.6763574,-79.2930312,No Bull Burger,43.680760634916616,-79.28501935257889,Burger Joint
36,M4E,43.6763574,-79.2930312,Beaches International Jazz Festival,43.669992291526,-79.30034809005704,Jazz Club
37,M4E,43.6763574,-79.2930312,Foodland,43.670477194975255,-79.29808526746528,Supermarket
38,M4E,43.6763574,-79.2930312,The Nutty Chocolatier,43.67056725243875,-79.29759833250185,Chocolate Shop
39,M4E,43.6763574,-79.2930312,Grinder,43.68307273557906,-79.2998748093593,Coffee Shop
40,M4E,43.6763574,-79.2930312,The Real Jerk Beaches,43.680781,-79.285727,Caribbean Restaurant
41,M4E,43.6763574,-79.2930312,Green Basil,43.67120043400348,-79.29471710812898,Thai Restaurant
42,M4E,43.6763574,-79.2930312,Kyouka Ramen,43.672574,-79.287992,Ramen Restaurant
43,M4E,43.6763574,-79.2930312,Delhi Bistro,43.67250606883317,-79.288353,Indian Restaurant
44,M4E,43.6763574,-79.2930312,Outrigger Tap & Table,43.67276131307108,-79.28776380031663,Pub
45,M4E,43.6763574,-79.2930312,The Loop,43.680478733085074,-79.28725143648605,Bar
46,M4E,43.6763574,-79.2930312,Shoppers Drug Mart,43.67008691684522,-79.30049667767842,Pharmacy
47,M4E,43.6763574,-79.2930312,Juice and Java,43.67106189021513,-79.29575478082984,Café
48,M4E,43.6763574,-79.2930312,The Goof,43.672632571715766,-79.28746725153027,Asian Restaurant
49,M4E,43.6763574,-79.2930312,Grover Pub and Grub,43.679181434941015,-79.29721535878515,Pub
50,M4E,43.6763574,-79.2930312,Pizza Hut,43.670789,-79.29684,Pizza Place
51,M4E,43.6763574,-79.2930312,Souvlaki Hut,43.671048072091374,-79.29575766112751,Greek Restaurant
52,M4E,43.6763574,-79.2930312,Bikkuri Japanese Restaurant,43.67071466807068,-79.29695568774969,Japanese Restaurant
53,M4E,43.6763574,-79.2930312,Gabby's Food & Fuel,43.670809267568956,-79.29665696716665,Bar
54,M4E,43.6763574,-79.2930312,The Beer Store,43.6804388,-79.2826,Beer Store
55,M4E,43.6763574,-79.2930312,Tim Hortons,43.68079865923092,-79.28290665149683,Coffee Shop
56,M4E,43.6763574,-79.2930312,Tim Hortons,43.67028612527589,-79.29973281919956,Coffee Shop
57,M4E,43.6763574,-79.2930312,Garden Gate Resturant,43.67261471952654,-79.28749153616172,Breakfast Spot
58,M4E,43.6763574,-79.2930312,TD Canada Trust,43.6708434,-79.2979563,Bank
59,M4E,43.6763574,-79.2930312,Subway,43.68066798536964,-79.28708982091494,Sandwich Place
60,M4E,43.6763574,-79.2930312,Pizza Pizza,43.680899,-79.283878,Pizza Place
61,M4E,43.6763574,-79.2930312,Starbucks,43.68080587085755,-79.28513678340059,Coffee Shop
62,M4E,43.6763574,-79.2930312,Dyson's valu-mart,43.67320981412095,-79.28586760714423,Grocery Store
63,M4E,43.6763574,-79.2930312,Honey's Beestro,43.67273,-79.287874,Gastropub
64,M4E,43.6763574,-79.2930312,Therapy Lounge,43.670996,-79.29465,Spa
65,M4E,43.6763574,-79.2930312,Threads Lifestyle,43.680515542044134,-79.28775159727243,Clothing Store
66,M4E,43.6763574,-79.2930312,The Salty Dog,43.669943926548086,-79.30089441677708,Restaurant
67,M4E,43.6763574,-79.2930312,Kingston Road Flower Market,43.68225608414576,-79.28940854448713,Flower Shop
68,M4E,43.6763574,-79.2930312,Hero Certified Burgers,43.67036012943005,-79.29892366666198,Burger Joint
69,M4E,43.6763574,-79.2930312,Scarboro Beach,43.66927312343974,-79.29390202532907,Beach
70,M4E,43.6763574,-79.2930312,SUPgirlz,43.66898914788971,-79.29047584533691,Scenic Lookout
71,M4E,43.6763574,-79.2930312,Gymboree,43.6806,-79.283779,Kids Store
72,M4E,43.6763574,-79.2930312,Star of Kingston Road,43.67688822390427,-79.3039746611155,Pizza Place
73,M4E,43.6763574,-79.2930312,Wing Machine,43.68084494245257,-79.28378734426471,Pizza Place
74,M4E,43.6763574,-79.2930312,Running Room,43.669944483499435,-79.30057461725588,Sporting Goods Shop
75,M4E,43.6763574,-79.2930312,Fiorio Beaches,43.669913,-79.300529,Salon / Barbershop
76,M4E,43.6763574,-79.2930312,Little Elf House Under A Tree,43.66841881985759,-79.29749185982591,Tree
77,M4E,43.6763574,-79.2930312,Pizzaville,43.66969367697881,-79.30104700014233,Pizza Place
78,M4E,43.6763574,-79.2930312,The Artisans,43.66976,-79.301167,Jewelry Store
79,M4K,43.6795571,-79.352188,Pantheon,43.67762124481265,-79.35143390043564,Greek Restaurant
80,M4K,43.6795571,-79.352188,Cafe Fiorentina,43.677743,-79.350115,Italian Restaurant
81,M4K,43.6795571,-79.352188,Dolce Gelato,43.677772998450614,-79.35118737317053,Ice Cream Shop
82,M4K,43.6795571,-79.352188,MenEssentials,43.677820068604575,-79.35126543045044,Cosmetics Shop
83,M4K,43.6795571,-79.352188,La Diperie,43.67753,-79.352295,Ice Cream Shop
84,M4K,43.6795571,-79.352188,Messini Authentic Gyros,43.677827494513096,-79.35056873157725,Greek Restaurant
85,M4K,43.6795571,-79.352188,7 Numbers,43.677061774959824,-79.35393428891682,Italian Restaurant
86,M4K,43.6795571,-79.352188,Pizzeria Libretto,43.678488633358,-79.34757579277853,Pizza Place
87,M4K,43.6795571,-79.352188,Mezes,43.6779622615441,-79.35019606997218,Greek Restaurant
88,M4K,43.6795571,-79.352188,Louis Cifer Brew Works,43.677662745359996,-79.3513125762371,Brewery
89,M4K,43.6795571,-79.352188,Moksha Yoga Danforth,43.67762174479883,-79.3521159367257,Yoga Studio
90,M4K,43.6795571,-79.352188,The Auld Spot Pub,43.67733505610778,-79.35312964755529,Pub
91,M4K,43.6795571,-79.352188,Re: Reading,43.678506570428084,-79.34767758382526,Bookstore
92,M4K,43.6795571,-79.352188,Christina's On The Danforth,43.678239784878826,-79.34918494943804,Greek Restaurant
93,M4K,43.6795571,-79.352188,Valley Farm Produce,43.677999294687275,-79.3499690927287,Fruit & Vegetable Store
94,M4K,43.6795571,-79.352188,Alexandros,43.67830448799868,-79.34948556208978,Greek Restaurant
95,M4K,43.6795571,-79.352188,Urban Nails,43.676667789021906,-79.35660190332753,Spa
96,M4K,43.6795571,-79.352188,Caffé Demetre,43.67768266377745,-79.35160842812537,Dessert Shop
97,M4K,43.6795571,-79.352188,Withrow Park,43.67489949057737,-79.34843681570193,Park
98,M4K,43.6795571,-79.352188,The Danforth Music Hall,43.676338261234214,-79.35707059920209,Concert Hall
99,M4K,43.6795571,-79.352188,Serano Bakery,43.683139418786745,-79.34653122970155,Bakery
100,M4K,43.6795571,-79.352188,Rikkochez,43.677267,-79.353274,Restaurant
101,M4K,43.6795571,-79.352188,IQ Living,43.678477,-79.347811,Furniture / Home Store
102,M4K,43.6795571,-79.352188,Bulk Barn,43.67678989740336,-79.35586511284247,Grocery Store
103,M4K,43.6795571,-79.352188,Don Valley Trail,43.67633091997674,-79.35392333297455,Trail
104,M4K,43.6795571,-79.352188,The Big Carrot Organic Juice Bar,43.677438,-79.352683,Juice Bar
105,M4K,43.6795571,-79.352188,Broadview Espresso,43.67836631426999,-79.35836661201425,Café
106,M4K,43.6795571,-79.352188,Athen's Pastries,43.67816589533113,-79.34892679522846,Greek Restaurant
107,M4K,43.6795571,-79.352188,Tsaa Tea Shop,43.67776898684133,-79.35130446081268,Bubble Tea Shop
108,M4K,43.6795571,-79.352188,Greenwood Smokehouse BBQ,43.679023116774175,-79.34437939575473,BBQ Joint
109,M4K,43.6795571,-79.352188,Sher-E-Punjab,43.67730788939673,-79.35306551709385,Indian Restaurant
110,M4K,43.6795571,-79.352188,Marvel Coffee Co.,43.678629530863844,-79.34746013725268,Coffee Shop
111,M4K,43.6795571,-79.352188,Dough Bakeshop,43.67664308520287,-79.35684634585105,Bakery
112,M4K,43.6795571,-79.352188,Astoria Shish Kebob House,43.67768890877185,-79.35189216872803,Greek Restaurant
113,M4K,43.6795571,-79.352188,Simone's Caribbean Restaurant,43.67865547474292,-79.34658157954753,Caribbean Restaurant
114,M4K,43.6795571,-79.352188,Tapas at Embrujo,43.67617503951251,-79.35841083526611,Tapas Restaurant
115,M4K,43.6795571,-79.352188,Joy of Dance Studios,43.676230731425775,-79.35841548937343,Dance Studio
116,M4K,43.6795571,-79.352188,Athens Restaurant & Bar,43.679158774155724,-79.34365960911909,Greek Restaurant
117,M4K,43.6795571,-79.352188,Pan on the Danforth,43.678263168189865,-79.34864777195595,Greek Restaurant
118,M4K,43.6795571,-79.352188,Allen's,43.67644563314147,-79.3573034983213,Burger Joint
119,M4K,43.6795571,-79.352188,808 Social,43.682224,-79.34634,Café
120,M4K,43.6795571,-79.352188,Mambo Lounge,43.676514618632446,-79.35820185974248,Cuban Restaurant
121,M4K,43.6795571,-79.352188,Detroit Eatery,43.67759437002395,-79.35176144372598,Diner
122,M4K,43.6795571,-79.352188,The Old Nick,43.67634350317935,-79.3577749231676,Pub
123,M4K,43.6795571,-79.352188,Von Doughnuts,43.67919504981879,-79.34340383066859,Donut Shop
124,M4K,43.6795571,-79.352188,Mr. Pide,43.679635329815625,-79.34153035500347,Turkish Restaurant
125,M4K,43.6795571,-79.352188,Second Cup,43.67718757165012,-79.3529747898985,Coffee Shop
126,M4K,43.6795571,-79.352188,Factory Girl,43.67669287762859,-79.35629876225282,American Restaurant
127,M4K,43.6795571,-79.352188,Magic Oven,43.67963734635965,-79.34175203665714,Pizza Place
128,M4K,43.6795571,-79.352188,Ryus Noodle Bar,43.67708634637724,-79.35889401670757,Ramen Restaurant
129,M4K,43.6795571,-79.352188,Bread and Greens,43.67635832785011,-79.35847195516708,Sandwich Place
130,M4K,43.6795571,-79.352188,Cafe Frappe,43.67812618087551,-79.34843379217203,Coffee Shop
131,M4K,43.6795571,-79.352188,Il Fornello,43.67860392856738,-79.34690364849348,Italian Restaurant
132,M4K,43.6795571,-79.352188,Kalyvia,43.67778842418106,-79.35112697032189,Greek Restaurant
133,M4K,43.6795571,-79.352188,Centennial College - Story Arts Centre,43.684873888059535,-79.34914033668834,Business Service
134,M4K,43.6795571,-79.352188,Brass Taps Pizza Pub,43.67792441318533,-79.34930702872876,Sports Bar
135,M4K,43.6795571,-79.352188,Motorama Restaurant,43.67984859470629,-79.34010109351141,Diner
136,M4K,43.6795571,-79.352188,LCBO,43.676815838008714,-79.35604671347544,Liquor Store
137,M4K,43.6795571,-79.352188,Riverdale Pool,43.67237958712375,-79.3566898340289,Pool
138,M4K,43.6795571,-79.352188,Yoga Sanctuary Danforth,43.67630095496335,-79.35850814764251,Yoga Studio
139,M4K,43.6795571,-79.352188,Danforth Dragon Restaurant,43.6798113424494,-79.339838432929,Asian Restaurant
140,M4K,43.6795571,-79.352188,New York Cafe,43.676012649330566,-79.35871462526285,Breakfast Spot
141,M4K,43.6795571,-79.352188,The Shmooz,43.67517099639398,-79.34339497717585,Café
142,M4K,43.6795571,-79.352188,Small Wonders Pet Emporium,43.67649384673413,-79.35761244096778,Pet Store
143,M4K,43.6795571,-79.352188,A&W,43.679103,-79.344777,Fast Food Restaurant
144,M4K,43.6795571,-79.352188,Sakawa Coffee,43.679906,-79.339807,Café
145,M4K,43.6795571,-79.352188,Off the Hook,43.67584152423268,-79.35854660419362,Fish & Chips Shop
146,M4K,43.6795571,-79.352188,Starbucks,43.67641593011556,-79.35846606779026,Coffee Shop
147,M4K,43.6795571,-79.352188,Tips Nail Bar,43.67982572188027,-79.34030209156394,Nail Salon
148,M4K,43.6795571,-79.352188,The Olde Eton House,43.679378999889686,-79.3431888689723,Pub
149,M4K,43.6795571,-79.352188,Globe Bistro,43.67667960122584,-79.35815459032536,New American Restaurant
150,M4K,43.6795571,-79.352188,Chester Hill Rd Lookout,43.681163725210865,-79.36197539622222,Scenic Lookout
151,M4K,43.6795571,-79.352188,Goat Coffee Co.,43.68447714502223,-79.3468360903566,Café
152,M4K,43.6795571,-79.352188,Dora Keogh,43.676417604443785,-79.35738039821362,Pub
153,M4K,43.6795571,-79.352188,Zorba Mezedes,43.67902521548041,-79.3441624965493,Greek Restaurant
154,M4K,43.6795571,-79.352188,Kitchen Stuff Plus,43.67861256318158,-79.34642163596001,Furniture / Home Store
155,M4K,43.6795571,-79.352188,Dairy Queen,43.68422322526124,-79.35706168413162,Fast Food Restaurant
156,M4K,43.6795571,-79.352188,Akropolis Pastries,43.67935311694436,-79.34353644717321,Greek Restaurant
157,M4K,43.6795571,-79.352188,Tzatziki,43.68357500543047,-79.34656915325962,Greek Restaurant
158,M4K,43.6795571,-79.352188,The Edmund Burke,43.6763359014796,-79.35813080190033,Pub
159,M4K,43.6795571,-79.352188,Nakayoshi: Ramen Fine Japanese Cuisine,43.67973628639116,-79.34137624567992,Ramen Restaurant
160,M4K,43.6795571,-79.352188,Si Espresso Bar,43.675749,-79.358572,Coffee Shop
161,M4K,43.6795571,-79.352188,Starbucks,43.6798418724327,-79.34065097153679,Coffee Shop
162,M4K,43.6795571,-79.352188,Rodeo Brazilian Steakhouse,43.67630952807762,-79.35818773677713,Churrascaria
163,M4K,43.6795571,-79.352188,Allure Body Bar,43.67930961860643,-79.34290082858878,Spa
164,M4K,43.6795571,-79.352188,Starbucks,43.67985,-79.34037,Coffee Shop
165,M4K,43.6795571,-79.352188,Nando's Grilled Chicken,43.67897860335275,-79.34464036415274,Portuguese Restaurant
166,M4K,43.6795571,-79.352188,Shoppers Drug Mart,43.6792571047643,-79.34233430344585,Pharmacy
167,M4K,43.6795571,-79.352188,A&W,43.6759,-79.35884,Fast Food Restaurant
168,M4K,43.6795571,-79.352188,TD Canada Trust,43.677981077283725,-79.35813993215555,Bank
169,M4K,43.6795571,-79.352188,Dollarama,43.679107147232166,-79.34398156124963,Discount Store
170,M4K,43.6795571,-79.352188,Subway,43.679043674127016,-79.34455255040038,Sandwich Place
171,M4K,43.6795571,-79.352188,TD Canada Trust,43.6873289,-79.347625,Bank
172,M4K,43.6795571,-79.352188,Ali Baba's,43.67637721694004,-79.35808851148246,Falafel Restaurant
173,M4K,43.6795571,-79.352188,Dollarama,43.6863,-79.355893,Discount Store
174,M4K,43.6795571,-79.352188,Pizza Pizza,43.67612903295256,-79.358918424401,Pizza Place
175,M4K,43.6795571,-79.352188,Starbucks,43.67872968094713,-79.34618766287778,Coffee Shop
176,M4K,43.6795571,-79.352188,Number One Chinese Restaurant,43.684585940432,-79.34690952301025,Chinese Restaurant
177,M4K,43.6795571,-79.352188,KFC,43.684277377283045,-79.34664614715042,Fast Food Restaurant
178,M4K,43.6795571,-79.352188,Foodland,43.67874734102503,-79.34573566076482,Grocery Store
179,M4L,43.6689985,-79.3155716,Brett's Ice Cream,43.667222,-79.312831,Ice Cream Shop
180,M4L,43.6689985,-79.3155716,Woodbine Park,43.66486036311473,-79.31510925292969,Park
181,M4L,43.6689985,-79.3155716,British Style Fish & Chips,43.66872336908457,-79.31713935234417,Fish & Chips Shop
182,M4L,43.6689985,-79.3155716,System Fitness,43.667171452103204,-79.31273345707406,Gym
183,M4L,43.6689985,-79.3155716,The Burger's Priest,43.66661154298639,-79.31553079617778,Burger Joint
184,M4L,43.6689985,-79.3155716,Leslieville Farmers Market,43.664901398008624,-79.31978354343948,Farmers Market
185,M4L,43.6689985,-79.3155716,Lake Inez,43.672520212121675,-79.32071230366756,Asian Restaurant
186,M4L,43.6689985,-79.3155716,Udupi Palace,43.67247950462566,-79.32127455331215,Indian Restaurant
187,M4L,43.6689985,-79.3155716,Godspeed Brewery,43.67262030152577,-79.31922849103603,Brewery
188,M4L,43.6689985,-79.3155716,Casa di Giorgio,43.66664527559903,-79.31520351125722,Italian Restaurant
189,M4L,43.6689985,-79.3155716,Rorschach Brewing Co.,43.6634831695922,-79.31982368639481,Brewery
190,M4L,43.6689985,-79.3155716,LCBO,43.66673150624233,-79.31496605090986,Liquor Store
191,M4L,43.6689985,-79.3155716,Flying Pony,43.672554289580304,-79.32046357798333,Café
192,M4L,43.6689985,-79.3155716,Motimahal,43.672174809921415,-79.32253200796698,Indian Restaurant
193,M4L,43.6689985,-79.3155716,The Sidekick,43.66448428095712,-79.3251615270421,Comic Shop
194,M4L,43.6689985,-79.3155716,Ashbridges Bay Beaches,43.66267300849553,-79.30864662158913,Beach
195,M4L,43.6689985,-79.3155716,Murphy's Law,43.66731906186093,-79.31265587607287,Pub
196,M4L,43.6689985,-79.3155716,Starbucks,43.668370268172986,-79.30801484717921,Coffee Shop
197,M4L,43.6689985,-79.3155716,Delina Restaurant,43.6688671759284,-79.3054042721163,Middle Eastern Restaurant
198,M4L,43.6689985,-79.3155716,Woodbine Beach,43.663111695163565,-79.3063739538978,Beach
199,M4L,43.6689985,-79.3155716,Lahore Tikka House,43.67166839018913,-79.3247037631388,Pakistani Restaurant
200,M4L,43.6689985,-79.3155716,O Sushi,43.66668372330836,-79.3166142781831,Sushi Restaurant
201,M4L,43.6689985,-79.3155716,Ashbridge's Bay Park,43.6618219590429,-79.3104239962397,Park
202,M4L,43.6689985,-79.3155716,Chino Locos,43.664653279986126,-79.32558448882219,Burrito Place
203,M4L,43.6689985,-79.3155716,Buds Coffee Bar,43.66937472977883,-79.30321763920566,Coffee Shop
204,M4L,43.6689985,-79.3155716,Pet Valu,43.66697917950893,-79.31466465565389,Pet Store
205,M4L,43.6689985,-79.3155716,Queen Margherita Pizza,43.664685391781596,-79.32416396716876,Pizza Place
206,M4L,43.6689985,-79.3155716,The Tulip Steakhouse,43.66634820248808,-79.31685400996346,Steakhouse
207,M4L,43.6689985,-79.3155716,Zane,43.66837210177904,-79.30800754008288,Bakery
208,M4L,43.6689985,-79.3155716,Beach Volleyball,43.662504774545496,-79.30970314558749,Beach
209,M4L,43.6689985,-79.3155716,Burrito Bandidos,43.66644546137557,-79.31644740429473,Burrito Place
210,M4L,43.6689985,-79.3155716,Lazy Daisy's Cafe,43.67281409083959,-79.31943769132836,Café
211,M4L,43.6689985,-79.3155716,Bombay Chowpatty,43.67187525209221,-79.32411369274648,Indian Restaurant
212,M4L,43.6689985,-79.3155716,Ashbridges Bay Skatepark,43.662547867049305,-79.31563069104494,Skate Park
213,M4L,43.6689985,-79.3155716,Eulalie's Corner Store,43.67253532149764,-79.32189619176525,Bar
214,M4L,43.6689985,-79.3155716,Athens Pastries Cafe,43.662825838983416,-79.30991000597972,Bakery
215,M4L,43.6689985,-79.3155716,Breakwall,43.66917375191053,-79.30446643981846,BBQ Joint
216,M4L,43.6689985,-79.3155716,The Green Wood,43.66472825054798,-79.32411719351869,Restaurant
217,M4L,43.6689985,-79.3155716,Meat on the beach,43.668507346445224,-79.30720650399131,Butcher
218,M4L,43.6689985,-79.3155716,Lahore Paan Centre,43.67222612550265,-79.32212190790149,Snack Place
219,M4L,43.6689985,-79.3155716,Hakka Wow,43.672282,-79.322126,Indian Chinese Restaurant
220,M4L,43.6689985,-79.3155716,Alliance Cinemas - The Beach,43.666746976047506,-79.31468500467349,Movie Theater
221,M4L,43.6689985,-79.3155716,BJ Supermarket,43.67238943901235,-79.3213834879562,Grocery Store
222,M4L,43.6689985,-79.3155716,Harvey's,43.66666258400179,-79.3150811802549,Fast Food Restaurant
223,M4L,43.6689985,-79.3155716,Aroma Espresso Bar,43.668495,-79.30689,Coffee Shop
224,M4L,43.6689985,-79.3155716,Regency Restaurant,43.672118220823734,-79.3224739756517,Indian Restaurant
225,M4L,43.6689985,-79.3155716,Subway,43.666238,-79.317019,Sandwich Place
226,M4L,43.6689985,-79.3155716,Donald Dean Summerville Olympic Pools,43.665187,-79.304684,Pool
227,M4L,43.6689985,-79.3155716,Chick-n-Joy,43.66518127981666,-79.32140349279904,Fast Food Restaurant
228,M4L,43.6689985,-79.3155716,Centre of Gravity,43.671301448667535,-79.32711235651769,Indie Theater
229,M4L,43.6689985,-79.3155716,Subway,43.67315636311178,-79.3193818890498,Sandwich Place
230,M4L,43.6689985,-79.3155716,Tim Hortons,43.662644,-79.309945,Coffee Shop
231,M4L,43.6689985,-79.3155716,Haandi 2000,43.67192914440453,-79.32366244535852,Indian Restaurant
232,M4L,43.6689985,-79.3155716,Fairmount Park,43.6752861866186,-79.31574491228163,Baseball Field
233,M4L,43.6689985,-79.3155716,Sideshow Cafe,43.67118996476053,-79.32705815312254,Café
234,M4L,43.6689985,-79.3155716,Gautama,43.67215025713003,-79.32287710601119,Indian Restaurant
235,M4L,43.6689985,-79.3155716,New Town Restaurant,43.67287967976408,-79.31948807998097,Diner
236,M4L,43.6689985,-79.3155716,East End Garden Centre & Hardware,43.664555216809305,-79.32459829159242,Garden Center
237,M4L,43.6689985,-79.3155716,Aki Da Japanese Seafood House,43.669050975420376,-79.30449946579239,Japanese Restaurant
238,M4L,43.6689985,-79.3155716,GoodLife Fitness Toronto Coxwell and Gerrard,43.67291816962865,-79.31938153507653,Gym
239,M4L,43.6689985,-79.3155716,Pizzaiolo,43.66895319839045,-79.31168339331794,Pizza Place
240,M4L,43.6689985,-79.3155716,Occasions Restaurant,43.67320785674965,-79.31861239046192,Restaurant
241,M4L,43.6689985,-79.3155716,Two Headed Dog,43.6725782685344,-79.3207519085478,Gastropub
242,M4L,43.6689985,-79.3155716,Jonathan Ashbridge Park,43.664702,-79.319898,Park
243,M4L,43.6689985,-79.3155716,Dollarama,43.67385325931395,-79.31969517285738,Discount Store
244,M4L,43.6689985,-79.3155716,Nucreation,43.67226,-79.322882,Women's Store
245,M4L,43.6689985,-79.3155716,Gerrard India Bazaar,43.67208555010096,-79.32340264320374,Shopping Plaza
246,M4L,43.6689985,-79.3155716,TTC Stop #8922,43.67266474372797,-79.30775517015852,Bus Stop
247,M4L,43.6689985,-79.3155716,The Ten Spot,43.664814785818976,-79.32421263111455,Spa
248,M4L,43.6689985,-79.3155716,Toronto Yoga Mamas,43.664823659247176,-79.32433475520406,Yoga Studio
249,M4L,43.6689985,-79.3155716,Olliffe On Queen,43.66450274251704,-79.32476831546632,Butcher
250,M4L,43.6689985,-79.3155716,Balmy Beach Canoe Club,43.66110385356255,-79.31356430053711,Harbor / Marina
251,M4L,43.6689985,-79.3155716,TTC Stop #03049,43.66447,-79.325145,Light Rail Station
252,M4L,43.6689985,-79.3155716,Greenwood Cigar & Variety,43.6645377446058,-79.32537913922498,Smoke Shop
253,M4L,43.6689985,-79.3155716,The Redwood,43.671226,-79.327212,Theater
254,M4L,43.6689985,-79.3155716,TH&SC Toronto Hydroplane & Sailing Club,43.66025537538342,-79.31408869278181,Harbor / Marina
255,M4M,43.6595255,-79.340923,Ed's Real Scoop,43.660655832455014,-79.3420187548006,Ice Cream Shop
256,M4M,43.6595255,-79.340923,Leslieville Pumps,43.66089221309069,-79.34062599380812,Sandwich Place
257,M4M,43.6595255,-79.340923,Te Aro,43.66137281675049,-79.33857736283377,Coffee Shop
258,M4M,43.6595255,-79.340923,Queen Books,43.6606506251737,-79.34226723956905,Bookstore
259,M4M,43.6595255,-79.340923,Leslieville,43.66207024392778,-79.33785619823739,Neighborhood
260,M4M,43.6595255,-79.340923,Hooked,43.66040731524296,-79.34325721641623,Fish Market
261,M4M,43.6595255,-79.340923,Tabule,43.65973096534363,-79.3463408134466,Middle Eastern Restaurant
262,M4M,43.6595255,-79.340923,Purple Penguin Cafe,43.660501150739734,-79.34256490845178,Café
263,M4M,43.6595255,-79.340923,Boxcar Social,43.659722741351565,-79.34687077721378,Café
264,M4M,43.6595255,-79.340923,Leslieville Cheese Market,43.66054639296253,-79.3423024562941,Cheese Shop
265,M4M,43.6595255,-79.340923,eastside social,43.661288901982886,-79.33915476536174,Comfort Food Restaurant
266,M4M,43.6595255,-79.340923,Mean Bao,43.66141729879085,-79.34020909620433,Chinese Restaurant
267,M4M,43.6595255,-79.340923,La Carnita,43.65962580371511,-79.3473598770943,Taco Place
268,M4M,43.6595255,-79.340923,Bonjour Brioche,43.65973440286799,-79.34626614342186,Bakery
269,M4M,43.6595255,-79.340923,Bobbette & Belle,43.66221000383261,-79.33483045678932,Bakery
270,M4M,43.6595255,-79.340923,Mercury Espresso Bar,43.66080615235188,-79.34124064841119,Coffee Shop
271,M4M,43.6595255,-79.340923,Brick Street Breads,43.66068453213004,-79.3425013474948,Bakery
